id,id_groupement,nom,created_by,created_on,updated_by,updated_on,longitude,latitude
1842,35,TCHAMBALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1843,2,TCHAMBOO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1844,57,TCHANGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1845,58,TCHUGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1846,17,TCHUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1847,67,TOBERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1848,71,TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1849,11,TONGUDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1850,4,TORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1851,59,TSANINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1852,15,TSHAMARAMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1853,57,TSHIRAMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1854,11,TSUFI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1855,43,TUBINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1856,71,TUGINA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1857,10,TUNDA/B-KAEMBE,Olivier,14:03.8,Olivier,17:37.9,0,0
1858,73,TUONANE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1859,71,TURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1860,80,TUSHUNDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1861,80,TUSHUNGUTI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1862,73,TUSUNGUTI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1863,11,TUZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1864,11,TWARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1865,73,UFAMANDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1866,67,UNKNOWN,Olivier,14:03.8,NULL,NULL,NULL,NULL
1867,2,UNKNOWN/BAKANO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1868,4,UNKNOWN/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1869,6,UNKNOWN/BANABANGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1870,7,UNKNOWN/BANYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1871,8,UNKNOWN/BAPAITUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1872,9,UNKNOWN/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1873,10,UNKNOWN/BASHALI KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1874,11,UNKNOWN/BASHALI MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1875,13,UNKNOWN/BATANGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1876,15,UNKNOWN/BIIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1877,16,UNKNOWN/BINZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1878,17,UNKNOWN/BISHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1879,19,UNKNOWN/BUABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1880,21,UNKNOWN/BUHIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1881,23,UNKNOWN/BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1882,24,UNKNOWN/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1883,27,UNKNOWN/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1884,30,UNKNOWN/BWEZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1886,34,UNKNOWN/IHANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1887,35,UNKNOWN/IKOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1888,37,UNKNOWN/ITALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1889,38,UNKNOWN/JOMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1890,40,UNKNOWN/KAMURONZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1891,41,UNKNOWN/KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1892,43,UNKNOWN/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1893,44,UNKNOWN/KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1894,45,UNKNOWN/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1895,47,UNKNOWN/LEMERA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1896,48,UNKNOWN/LUBERIKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1897,52,UNKNOWN/LWINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1898,59,UNKNOWN/MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1899,60,UNKNOWN/M-SHANGA  ,Olivier,14:03.8,NULL,NULL,NULL,NULL
1900,57,UNKNOWN/MUPFUNI KARUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1901,58,UNKNOWN/MUPFUNI KIBABI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1902,59,UNKNOWN/MUPFUNI MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1903,60,UNKNOWN/MUPFUNI SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1904,62,UNKNOWN/MUTANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1905,67,UNKNOWN/NYAMABOKO,Olivier,14:03.8,Olivier,42:33.6,0,0
1906,67,UNKNOWN/NYAMABOKO 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
1907,68,UNKNOWN/NYAMABOKO 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
1908,69,UNKNOWN/RUGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1909,70,UNKNOWN/TAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1910,71,UNKNOWN/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1911,72,UNKNOWN/UBWARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1912,73,UNKNOWN/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
1913,74,UNKNOWN/UFAMANDU 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
1914,78,UNKNOWN/WALOA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1915,79,UNKNOWN/WALOA UROBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1916,80,UNKNOWN/ZIRALO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1917,43,VIRIHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1918,41,VITSHUMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1919,64,VUFUNDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1921,35,WALIKALE/IKOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1922,45,WALIKALE/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1923,78,WALOA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1924,34,WANYANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1925,7,WAWU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1926,45,WENGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1927,11,ZANGANANO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1928,74,ZENEKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1929,80,ZIRALO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1930,11,ZUKAMWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1937,40,OFISI,Patrick,53:34.4,NULL,NULL,NULL,NULL
1940,19,BINO,Patrick,54:01.6,NULL,NULL,NULL,NULL
1941,10,MBERERE,SJ,48:33.3,NULL,NULL,NULL,NULL
1942,11,KALUNGU,SJ,54:09.7,NULL,NULL,NULL,NULL
1943,86,KIBUMBA,SJ,41:30.8,Olivier,27:35.2,0,0
1945,40,BUNYANA,Patrick,27:17.3,Olivier,18:28.3,0,0
1946,97,KIBATI,Patrick,19:04.9,Olivier,27:05.3,0,0
1948,11,RUBOGA,Patrick,56:46.7,NULL,NULL,NULL,NULL
1949,114,MUNIGI,Patrick,52:58.7,Olivier,34:17.1,0,0
1950,11,NYAKABINGU,Patrick,54:22.8,NULL,NULL,NULL,NULL
1955,86,UNKOWN/KIBUMBA,Patrick,03:06.2,Olivier,23:37.1,0,0
1956,95,BUHIMBA/WALOWA-YUNGU,SJ,05:42.9,Olivier,43:09.0,0,0
1957,95,MITWA,Patrick,08:30.0,NULL,NULL,NULL,NULL
1958,96,NYABANGI,Patrick,17:57.1,NULL,NULL,NULL,NULL
1959,11,BWERANVURA,Patrick,18:18.0,NULL,NULL,NULL,NULL
1961,86,KARANGARA,Patrick,22:42.9,Olivier,23:53.3,0,0
1962,97,MUJOGA,Patrick,57:45.3,NULL,NULL,NULL,NULL
1963,86,KINGARAME,Christoph,59:55.3,NULL,NULL,NULL,NULL
1970,86,BULAMBO,Christoph,18:35.3,NULL,NULL,NULL,NULL
1976,97,KIGURI,Christoph,37:48.0,NULL,NULL,NULL,NULL
1980,11,KILALO,Patrick,22:27.2,NULL,NULL,NULL,NULL
1981,11,MUNGOTE,Patrick,22:47.1,NULL,NULL,NULL,NULL
1982,17,KAHE,Christoph,28:40.1,NULL,NULL,NULL,NULL
1983,11,BWERENVULA,Christoph,31:58.9,NULL,NULL,NULL,NULL
1984,11,KASAYO,Christoph,35:56.3,NULL,NULL,NULL,NULL
1985,11,KANYARUNYU,Christoph,39:04.5,NULL,NULL,NULL,NULL
1987,11,KITCHANGA BWERENVURA,Christoph,56:46.3,NULL,NULL,NULL,NULL
1988,17,KITCHANGA/KAHE,Christoph,59:29.2,NULL,NULL,NULL,NULL
1989,7,BUSHANI,Patrick,10:25.6,NULL,NULL,NULL,NULL
1990,11,KITCHANGA/MOSQUEE,Christoph,12:50.3,NULL,NULL,NULL,NULL
1991,11,MASISI,Christoph,26:10.2,NULL,NULL,NULL,NULL
1995,96,KIGOMA,Patrick,31:28.7,NULL,NULL,NULL,NULL
1996,11,KITCHANGA MUBUU,Christoph,32:17.5,NULL,NULL,NULL,NULL
1997,11,KITCHANGA JORDAN,Christoph,34:08.8,NULL,NULL,NULL,NULL
1998,17,KITCHANGA/MBERERE,Christoph,49:11.7,NULL,NULL,NULL,NULL
2004,11,KYARACHUMA,Christoph,39:40.9,NULL,NULL,NULL,NULL
2006,11,KALENGERA/BASHALI MUKOTO,Patrick,28:40.0,NULL,NULL,NULL,NULL
2008,113,NAKABUMBI,Patrick,22:12.2,Olivier,44:33.6,0,0
2009,113,MUDJA,Patrick,41:56.6,Olivier,32:39.0,0,0
2010,44,KAKO,Patrick,47:41.0,NULL,NULL,NULL,NULL
2015,98,MAKELELE,Patrick,35:45.4,NULL,NULL,NULL,NULL
2016,19,BUABO,Patrick,16:32.8,NULL,NULL,NULL,NULL
2017,40,KAHOTCHO,Patrick,26:43.5,NULL,NULL,NULL,NULL
2020,29,CHONDO,Christoph,15:10.6,NULL,NULL,NULL,NULL
2021,59,MUSONGATI,Christoph,31:02.1,NULL,NULL,NULL,NULL
2022,20,BASILE,Patrick,44:27.2,Olivier,43:11.1,0,0
2023,11,CHONGO,Patrick,04:16.8,NULL,NULL,NULL,NULL
2025,13,MUHANGI,Patrick,25:06.5,NULL,NULL,NULL,NULL
2026,40,BUGEYO,Patrick,34:08.5,NULL,NULL,NULL,NULL
2029,86,HEHU,Patrick,57:14.8,Olivier,24:00.7,0,0
2030,86,RUTOVU,Patrick,57:29.6,Olivier,24:15.9,0,0
2037,86, BUSHANA,Patrick,04:40.6,Olivier,24:27.4,0,0
2038,97,KANYARUCHINYA,Patrick,28:36.0,NULL,NULL,NULL,NULL
2042,42,MUHAIRWA,Patrick,45:33.3,NULL,NULL,NULL,NULL
2043,71,MUSINDI,Patrick,29:35.1,Olivier,24:29.4,0,0
2044,60,KALONGE,Patrick,12:36.5,NULL,NULL,NULL,NULL
2045,104,NJINGALA,Patrick,30:46.9,NULL,NULL,NULL,NULL
2047,38,RUNYONI,Patrick,46:24.8,NULL,NULL,NULL,NULL
2049,29,NYAMASASA,Patrick,25:55.3,Olivier,22:28.7,0,0
2050,40,MASHUJA,Patrick,44:16.2,NULL,NULL,0,0
2051,86,KIBIRIGI,Didier,44:48.0,NULL,NULL,0,0
2052,86,KIBIRIGA,Didier,45:20.1,NULL,NULL,0,0
2054,86,BURAMBO,Didier,55:39.2,NULL,NULL,0,0
2055,86,KINGARAMA,Didier,15:37.0,NULL,NULL,0,0
2059,86,RURIMBA,Didier,58:33.7,NULL,NULL,0,0
2060,86,LUTOVU,Didier,56:13.4,NULL,NULL,0,0
2063,42,KIBOMBA,Didier,13:37.6,NULL,NULL,0,0
2064,19,GIRIGABI,Didier,23:26.7,NULL,NULL,0,0
2065,116,BUVIRA,Didier,36:52.6,Olivier,43:11.4,0,0
2066,86,BUKUMU,Didier,07:30.1,NULL,NULL,0,0
2067,21,KWIBIRANGA,Didier,57:48.4,NULL,NULL,0,0
2073,44,BUKAMBO,Didier,20:09.4,NULL,NULL,0,0
2074,115,MOGINI,Didier,56:45.0,Olivier,36:26.4,0,0
2082,73,MITOYI,Patrick,45:29.7,NULL,NULL,0,0
2083,48,BUHENDI,Patrick,56:07.4,NULL,NULL,0,0
2084,795,MUHOBU,Patrick,49:08.8,Olivier,21:55.2,0,0
2086,7,MANVE,Patrick,20:40.3,NULL,NULL,0,0
2087,7,BWAMBALIRO,Patrick,37:31.0,NULL,NULL,0,0
2088,10,BURAMA,Patrick,53:24.4,NULL,NULL,0,0
2089,7,BUHENDA,Patrick,59:05.3,NULL,NULL,0,0
2090,7,KASHERA,Patrick,17:55.9,NULL,NULL,0,0
2091,7,BUKENGE,Patrick,22:31.4,NULL,NULL,0,0
2092,9,LUHINZI,Patrick,33:50.5,NULL,NULL,0,0
2093,7,BUSHUHI,Patrick,48:57.9,NULL,NULL,0,0
2094,97,BUJARI,Olivier,25:46.2,Patrick,43:50.5,0,0
2095,97,MUGERWA,Olivier,26:11.6,Patrick,44:06.6,0,0
2097,113,MUTAHO/BUKUMU,Olivier,27:00.5,Olivier,42:06.0,0,0
2098,97,KAHARAWE,Olivier,01:33.7,NULL,NULL,0,0
2099,97,BUJONGO,Olivier,40:49.3,NULL,NULL,0,0
2101,113,KANYATI,Olivier,20:43.6,Olivier,44:02.1,0,0
2133,1,UNKNOWN/BAFUNA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2135,12,UNKNOWN/BASONGORA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2136,14,UNKNOWN/BATIKE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2137,18,UNKNOWN/BOLEMA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2138,20,UNKNOWN/BUGOBE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2139,22,UNKNOWN/BUKENYE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2141,26,UNKNOWN/BUNYAKIRI,Olivier,11:24.0,NULL,NULL,NULL,NULL
2142,28,UNKNOWN/BUYORA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2143,29,UNKNOWN/BUZI,Olivier,11:24.0,NULL,NULL,NULL,NULL
2147,36,UNKNOWN/ISALE KASONGWERE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2148,39,UNKNOWN/KAGABI,Olivier,11:24.0,NULL,NULL,NULL,NULL
2149,42,UNKNOWN/KIBABI 2,Olivier,11:24.0,NULL,NULL,NULL,NULL
2150,45,UNKNOWN/KISIMBA 1,Olivier,11:24.0,NULL,NULL,NULL,NULL
2151,48,UNKNOWN/LUBERIKE 1,Olivier,11:24.0,NULL,NULL,NULL,NULL
2152,49,UNKNOWN/LUBERIZI,Olivier,11:24.0,NULL,NULL,NULL,NULL
2153,50,UNKNOWN/LUENGE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2154,51,UNKNOWN/LUONGO,Olivier,11:24.0,NULL,NULL,NULL,NULL
2155,53,UNKNOWN/MASIKI-KALONGE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2156,54,UNKNOWN/MBULIE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2157,55,UNKNOWN/MUBUKU,Olivier,11:24.0,NULL,NULL,NULL,NULL
2159,61,UNKNOWN/MUSINDI,Olivier,11:24.0,NULL,NULL,NULL,NULL
2160,63,UNKNOWN/MWENYE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2161,64,UNKNOWN/NGULO,Olivier,11:24.0,NULL,NULL,NULL,NULL
2162,65,UNKNOWN/NYALIPE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2163,75,UNKNOWN/USALA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2164,76,UNKNOWN/UTUNDA 1,Olivier,11:24.0,NULL,NULL,NULL,NULL
2165,77,UNKNOWN/UTWE,Olivier,11:24.0,NULL,NULL,NULL,NULL
2166,78,UNKNOWN/WALOA-LOANDA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2167,79,UNKNOWN/WALOA-UROBA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2169,86,UNKNOWN/KIBUMBA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2170,95,UNKNOWN/WALOA-YUNGU,Olivier,11:24.0,NULL,NULL,NULL,NULL
2171,96,UNKNOWN/BAKUSU,Olivier,11:24.0,NULL,NULL,NULL,NULL
2172,97,UNKNOWN/KIBATI,Olivier,11:24.0,NULL,NULL,NULL,NULL
2173,98,UNKNOWN/MBINGA-NORD,Olivier,11:24.0,NULL,NULL,NULL,NULL
2176,104,UNKNOWN/WASA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2180,1037,UNKNOWN/BANAPUTE,Olivier,11:24.0,Olivier,23:48.5,0,0
2181,110,UNKNOWN/KISIMBA 2,Olivier,11:24.0,NULL,NULL,NULL,NULL
2182,111,UNKNOWN/LUBERIKE 2,Olivier,11:24.0,NULL,NULL,NULL,NULL
2183,112,UNKNOWN/UTUNDA 2,Olivier,11:24.0,NULL,NULL,NULL,NULL
2184,113,UNKNOWN/MUDJA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2185,114,UNKNOWN/MUNIGI,Olivier,11:24.0,NULL,NULL,NULL,NULL
2186,115,UNKNOWN/RUSAYO,Olivier,11:24.0,NULL,NULL,NULL,NULL
2187,116,UNKNOWN/BUVIRA,Olivier,11:24.0,NULL,NULL,NULL,NULL
2193,97,BUHAMA/KIBATI,Patrick,54:49.7,NULL,NULL,0,0
2206,903,KATOYI/KATOYI,FelixNt,04:55.8,NULL,NULL,0,0
2209,806,GUBWIRANGA,FelixNt,25:49.4,NULL,NULL,0,0
2212,23,RUTSHURU-CENTRE,Patrick,28:51.6,NULL,NULL,0,0
2213,115,MUKOKWE,Patrick,22:23.6,NULL,NULL,0,0
2215,115,KARAMBI/RUSAYO,Patrick,26:06.4,NULL,NULL,0,0
2216,115,RUSAYO,Patrick,28:52.4,NULL,NULL,0,0
2217,17,NGANGI,Patrick,27:37.8,NULL,NULL,0,0
2218,17,TEBAGURO,Patrick,03:54.2,NULL,NULL,0,0
2219,17,HIFO,Patrick,26:04.0,NULL,NULL,0,0
2220,17,KATSIHIRO,Patrick,21:24.0,NULL,NULL,0,0
2224,15,TUNDA/BIIRI,Olivier,17:49.4,NULL,NULL,0,0
2227,67,NYABIACHA,Patrick,59:39.3,NULL,NULL,0,0
2229,68,KATOYI/NYAMABOKO 2,Patrick,31:32.1,NULL,NULL,0,0
